municipio_id,stat_date,kg,containers_count
306,"Sat, 01 Jan 2011 00:00:00",3940,1
306,"Fri, 01 Jan 2010 00:00:00",2740,1
306,"Thu, 01 Jan 2009 00:00:00",2600,1
306,"Tue, 01 Jan 2008 00:00:00",2800,1
306,"Mon, 01 Jan 2007 00:00:00",2400,1
306,"Sun, 01 Jan 2006 00:00:00",1800,1
306,"Sat, 01 Jan 2005 00:00:00",2460,1
306,"Thu, 01 Jan 2004 00:00:00",1940,1
307,"Sun, 01 Jan 2012 00:00:00",10017,3
307,"Wed, 01 Jan 2003 00:00:00",9300,3
307,"Tue, 01 Jan 2002 00:00:00",5500,3
307,"Mon, 01 Jan 2001 00:00:00",4880,3
307,"Sat, 01 Jan 2000 00:00:00",4900,3
307,"Fri, 01 Jan 1999 00:00:00",5620,2
307,"Thu, 01 Jan 1998 00:00:00",6000,2
307,"Wed, 01 Jan 1997 00:00:00",6700,1
307,"Sat, 01 Jan 2011 00:00:00",10410,3
307,"Fri, 01 Jan 2010 00:00:00",10900,3
307,"Thu, 01 Jan 2009 00:00:00",11880,3
307,"Tue, 01 Jan 2008 00:00:00",10300,3
307,"Mon, 01 Jan 2007 00:00:00",11580,3
307,"Sun, 01 Jan 2006 00:00:00",11100,3
307,"Sat, 01 Jan 2005 00:00:00",8420,3
307,"Thu, 01 Jan 2004 00:00:00",8840,3
308,"Sun, 01 Jan 2012 00:00:00",37398,5
308,"Wed, 01 Jan 2003 00:00:00",21750,5
308,"Tue, 01 Jan 2002 00:00:00",13080,5
308,"Mon, 01 Jan 2001 00:00:00",12510,4
308,"Sat, 01 Jan 2000 00:00:00",19320,4
308,"Fri, 01 Jan 1999 00:00:00",17740,4
308,"Thu, 01 Jan 1998 00:00:00",19540,4
308,"Wed, 01 Jan 1997 00:00:00",22780,4
308,"Sat, 01 Jan 2011 00:00:00",37050,5
308,"Fri, 01 Jan 2010 00:00:00",20620,5
308,"Thu, 01 Jan 2009 00:00:00",36160,3
308,"Tue, 01 Jan 2008 00:00:00",29400,5
308,"Mon, 01 Jan 2007 00:00:00",21500,6
308,"Sun, 01 Jan 2006 00:00:00",26600,5
308,"Sat, 01 Jan 2005 00:00:00",23740,6
308,"Thu, 01 Jan 2004 00:00:00",21900,5
309,"Sun, 01 Jan 2012 00:00:00",5076,3
309,"Wed, 01 Jan 2003 00:00:00",3900,2
309,"Tue, 01 Jan 2002 00:00:00",1960,2
309,"Mon, 01 Jan 2001 00:00:00",1200,1
309,"Sat, 01 Jan 2000 00:00:00",1700,1
309,"Fri, 01 Jan 1999 00:00:00",1600,1
309,"Thu, 01 Jan 1998 00:00:00",2000,1
309,"Wed, 01 Jan 1997 00:00:00",1380,1
309,"Sat, 01 Jan 2011 00:00:00",4000,3
309,"Fri, 01 Jan 2010 00:00:00",6430,3
309,"Thu, 01 Jan 2009 00:00:00",5000,3
309,"Tue, 01 Jan 2008 00:00:00",3860,2
309,"Mon, 01 Jan 2007 00:00:00",3300,2
309,"Sun, 01 Jan 2006 00:00:00",3000,2
309,"Sat, 01 Jan 2005 00:00:00",1900,2
309,"Thu, 01 Jan 2004 00:00:00",2280,2
310,"Sun, 01 Jan 2012 00:00:00",0,1
310,"Wed, 01 Jan 2003 00:00:00",4610,1
310,"Tue, 01 Jan 2002 00:00:00",3290,1
310,"Mon, 01 Jan 2001 00:00:00",2710,1
310,"Sat, 01 Jan 2000 00:00:00",2120,1
310,"Fri, 01 Jan 1999 00:00:00",400,1
310,"Thu, 01 Jan 1998 00:00:00",1400,1
310,"Wed, 01 Jan 1997 00:00:00",400,1
310,"Sat, 01 Jan 2011 00:00:00",0,1
310,"Fri, 01 Jan 2010 00:00:00",2953,1
310,"Thu, 01 Jan 2009 00:00:00",4202,1
310,"Tue, 01 Jan 2008 00:00:00",4930,1
310,"Mon, 01 Jan 2007 00:00:00",5200,1
310,"Sun, 01 Jan 2006 00:00:00",4680,1
310,"Sat, 01 Jan 2005 00:00:00",3890,1
310,"Thu, 01 Jan 2004 00:00:00",4020,1
311,"Sun, 01 Jan 2012 00:00:00",1200,1
311,"Wed, 01 Jan 2003 00:00:00",1300,1
311,"Tue, 01 Jan 2002 00:00:00",800,1
311,"Mon, 01 Jan 2001 00:00:00",1600,1
311,"Sat, 01 Jan 2000 00:00:00",800,1
311,"Fri, 01 Jan 1999 00:00:00",1010,1
311,"Thu, 01 Jan 1998 00:00:00",0,0
311,"Wed, 01 Jan 1997 00:00:00",0,0
311,"Sat, 01 Jan 2011 00:00:00",700,1
311,"Fri, 01 Jan 2010 00:00:00",3500,1
311,"Thu, 01 Jan 2009 00:00:00",1000,1
311,"Tue, 01 Jan 2008 00:00:00",1800,1
311,"Mon, 01 Jan 2007 00:00:00",800,1
311,"Sun, 01 Jan 2006 00:00:00",1100,1
311,"Sat, 01 Jan 2005 00:00:00",800,1
311,"Thu, 01 Jan 2004 00:00:00",1000,1
312,"Sun, 01 Jan 2012 00:00:00",6568,1
312,"Wed, 01 Jan 2003 00:00:00",2200,1
312,"Tue, 01 Jan 2002 00:00:00",2080,1
312,"Mon, 01 Jan 2001 00:00:00",2000,1
312,"Sat, 01 Jan 2000 00:00:00",2800,1
312,"Fri, 01 Jan 1999 00:00:00",3300,1
312,"Thu, 01 Jan 1998 00:00:00",2600,1
312,"Wed, 01 Jan 1997 00:00:00",2400,1
312,"Sat, 01 Jan 2011 00:00:00",7120,1
312,"Fri, 01 Jan 2010 00:00:00",9600,1
312,"Thu, 01 Jan 2009 00:00:00",3300,1
312,"Tue, 01 Jan 2008 00:00:00",4100,1
312,"Mon, 01 Jan 2007 00:00:00",3100,1
312,"Sun, 01 Jan 2006 00:00:00",3240,1
312,"Sat, 01 Jan 2005 00:00:00",3100,1
312,"Thu, 01 Jan 2004 00:00:00",2800,1
313,"Sun, 01 Jan 2012 00:00:00",28169,8
313,"Wed, 01 Jan 2003 00:00:00",33700,8
313,"Tue, 01 Jan 2002 00:00:00",27320,7
313,"Mon, 01 Jan 2001 00:00:00",21180,7
313,"Sat, 01 Jan 2000 00:00:00",23200,7
313,"Fri, 01 Jan 1999 00:00:00",17000,7
313,"Thu, 01 Jan 1998 00:00:00",22980,7
313,"Wed, 01 Jan 1997 00:00:00",19540,6
313,"Sat, 01 Jan 2011 00:00:00",27310,8
313,"Fri, 01 Jan 2010 00:00:00",20430,8
313,"Thu, 01 Jan 2009 00:00:00",29280,8
313,"Tue, 01 Jan 2008 00:00:00",38140,9
313,"Mon, 01 Jan 2007 00:00:00",39680,9
313,"Sun, 01 Jan 2006 00:00:00",37280,8
313,"Sat, 01 Jan 2005 00:00:00",38800,9
313,"Thu, 01 Jan 2004 00:00:00",40920,8
314,"Sun, 01 Jan 2012 00:00:00",168716,43
314,"Wed, 01 Jan 2003 00:00:00",90130,12
314,"Tue, 01 Jan 2002 00:00:00",72570,13
314,"Mon, 01 Jan 2001 00:00:00",60810,13
314,"Sat, 01 Jan 2000 00:00:00",64400,13
314,"Fri, 01 Jan 1999 00:00:00",64080,12
314,"Thu, 01 Jan 1998 00:00:00",68560,8
314,"Wed, 01 Jan 1997 00:00:00",63100,6
314,"Sat, 01 Jan 2011 00:00:00",172010,43
314,"Fri, 01 Jan 2010 00:00:00",144090,43
314,"Thu, 01 Jan 2009 00:00:00",145610,27
314,"Tue, 01 Jan 2008 00:00:00",134980,25
314,"Mon, 01 Jan 2007 00:00:00",102700,12
314,"Sun, 01 Jan 2006 00:00:00",107340,12
314,"Sat, 01 Jan 2005 00:00:00",83560,12
314,"Thu, 01 Jan 2004 00:00:00",81940,12
315,"Sun, 01 Jan 2012 00:00:00",40633,14
315,"Wed, 01 Jan 2003 00:00:00",16800,9
315,"Tue, 01 Jan 2002 00:00:00",13270,9
315,"Mon, 01 Jan 2001 00:00:00",12200,7
315,"Sat, 01 Jan 2000 00:00:00",11620,7
315,"Fri, 01 Jan 1999 00:00:00",9960,7
315,"Thu, 01 Jan 1998 00:00:00",5600,4
315,"Wed, 01 Jan 1997 00:00:00",5100,3
315,"Sat, 01 Jan 2011 00:00:00",38470,14
315,"Fri, 01 Jan 2010 00:00:00",27080,14
315,"Thu, 01 Jan 2009 00:00:00",45200,10
315,"Tue, 01 Jan 2008 00:00:00",36100,11
315,"Mon, 01 Jan 2007 00:00:00",44720,11
315,"Sun, 01 Jan 2006 00:00:00",41100,9
315,"Sat, 01 Jan 2005 00:00:00",39400,9
315,"Thu, 01 Jan 2004 00:00:00",40420,9
316,"Sun, 01 Jan 2012 00:00:00",2360,1
316,"Wed, 01 Jan 2003 00:00:00",2820,1
316,"Tue, 01 Jan 2002 00:00:00",2800,1
316,"Mon, 01 Jan 2001 00:00:00",500,1
316,"Sat, 01 Jan 2000 00:00:00",1060,1
316,"Fri, 01 Jan 1999 00:00:00",1100,1
316,"Thu, 01 Jan 1998 00:00:00",0,0
316,"Wed, 01 Jan 1997 00:00:00",0,0
316,"Sat, 01 Jan 2011 00:00:00",1640,1
316,"Fri, 01 Jan 2010 00:00:00",4600,1
316,"Thu, 01 Jan 2009 00:00:00",2400,1
316,"Tue, 01 Jan 2008 00:00:00",2340,1
316,"Mon, 01 Jan 2007 00:00:00",1200,1
316,"Sun, 01 Jan 2006 00:00:00",1900,1
316,"Sat, 01 Jan 2005 00:00:00",2000,1
316,"Thu, 01 Jan 2004 00:00:00",1400,1
317,"Sun, 01 Jan 2012 00:00:00",2317,1
317,"Wed, 01 Jan 2003 00:00:00",0,0
317,"Mon, 01 Jan 2001 00:00:00",0,0
317,"Sat, 01 Jan 2011 00:00:00",1830,1
317,"Fri, 01 Jan 2010 00:00:00",4660,1
317,"Thu, 01 Jan 2009 00:00:00",2580,1
317,"Tue, 01 Jan 2008 00:00:00",1500,1
317,"Mon, 01 Jan 2007 00:00:00",1600,1
317,"Sun, 01 Jan 2006 00:00:00",0,1
317,"Sat, 01 Jan 2005 00:00:00",0,0
317,"Thu, 01 Jan 2004 00:00:00",0,0
318,"Sun, 01 Jan 2012 00:00:00",16541,2
318,"Wed, 01 Jan 2003 00:00:00",6500,2
318,"Tue, 01 Jan 2002 00:00:00",6000,2
318,"Mon, 01 Jan 2001 00:00:00",3900,2
318,"Sat, 01 Jan 2000 00:00:00",4660,2
318,"Fri, 01 Jan 1999 00:00:00",5480,2
318,"Thu, 01 Jan 1998 00:00:00",3240,2
318,"Wed, 01 Jan 1997 00:00:00",4440,2
318,"Sat, 01 Jan 2011 00:00:00",15360,2
318,"Fri, 01 Jan 2010 00:00:00",15660,2
318,"Thu, 01 Jan 2009 00:00:00",13840,2
318,"Tue, 01 Jan 2008 00:00:00",14360,2
318,"Mon, 01 Jan 2007 00:00:00",14600,3
318,"Sun, 01 Jan 2006 00:00:00",11860,3
318,"Sat, 01 Jan 2005 00:00:00",8160,2
318,"Thu, 01 Jan 2004 00:00:00",6700,2
319,"Sun, 01 Jan 2012 00:00:00",5069,2
319,"Wed, 01 Jan 2003 00:00:00",4300,2
319,"Tue, 01 Jan 2002 00:00:00",4600,2
319,"Mon, 01 Jan 2001 00:00:00",2600,2
319,"Sat, 01 Jan 2000 00:00:00",3600,2
319,"Fri, 01 Jan 1999 00:00:00",2100,1
319,"Thu, 01 Jan 1998 00:00:00",0,0
319,"Wed, 01 Jan 1997 00:00:00",0,0
319,"Sat, 01 Jan 2011 00:00:00",4800,2
319,"Fri, 01 Jan 2010 00:00:00",6440,2
319,"Thu, 01 Jan 2009 00:00:00",4400,2
319,"Tue, 01 Jan 2008 00:00:00",4020,2
319,"Mon, 01 Jan 2007 00:00:00",4840,2
319,"Sun, 01 Jan 2006 00:00:00",3900,2
319,"Sat, 01 Jan 2005 00:00:00",4300,2
319,"Thu, 01 Jan 2004 00:00:00",2880,2
320,"Sun, 01 Jan 2012 00:00:00",48707,17
320,"Wed, 01 Jan 2003 00:00:00",31220,9
320,"Tue, 01 Jan 2002 00:00:00",22590,9
320,"Mon, 01 Jan 2001 00:00:00",19230,8
320,"Sat, 01 Jan 2000 00:00:00",17680,8
320,"Fri, 01 Jan 1999 00:00:00",16480,7
320,"Thu, 01 Jan 1998 00:00:00",10360,6
320,"Wed, 01 Jan 1997 00:00:00",8280,2
320,"Sat, 01 Jan 2011 00:00:00",48980,17
320,"Fri, 01 Jan 2010 00:00:00",48350,17
320,"Thu, 01 Jan 2009 00:00:00",66340,17
320,"Tue, 01 Jan 2008 00:00:00",65840,15
320,"Mon, 01 Jan 2007 00:00:00",63460,15
320,"Sun, 01 Jan 2006 00:00:00",47360,15
320,"Sat, 01 Jan 2005 00:00:00",46800,13
320,"Thu, 01 Jan 2004 00:00:00",46340,9
321,"Sun, 01 Jan 2012 00:00:00",3342,2
321,"Wed, 01 Jan 2003 00:00:00",1400,1
321,"Tue, 01 Jan 2002 00:00:00",800,1
321,"Mon, 01 Jan 2001 00:00:00",600,1
321,"Sat, 01 Jan 2000 00:00:00",800,1
321,"Fri, 01 Jan 1999 00:00:00",800,1
321,"Thu, 01 Jan 1998 00:00:00",0,0
321,"Wed, 01 Jan 1997 00:00:00",0,0
321,"Sat, 01 Jan 2011 00:00:00",1770,2
321,"Fri, 01 Jan 2010 00:00:00",4740,2
321,"Thu, 01 Jan 2009 00:00:00",1800,2
321,"Tue, 01 Jan 2008 00:00:00",2700,1
321,"Mon, 01 Jan 2007 00:00:00",1400,1
321,"Sun, 01 Jan 2006 00:00:00",2000,2
321,"Sat, 01 Jan 2005 00:00:00",800,1
321,"Thu, 01 Jan 2004 00:00:00",800,1
322,"Sun, 01 Jan 2012 00:00:00",16340,4
322,"Wed, 01 Jan 2003 00:00:00",12180,4
322,"Tue, 01 Jan 2002 00:00:00",10400,4
322,"Mon, 01 Jan 2001 00:00:00",10820,2
322,"Sat, 01 Jan 2000 00:00:00",9300,2
322,"Fri, 01 Jan 1999 00:00:00",7620,2
322,"Thu, 01 Jan 1998 00:00:00",7400,2
322,"Wed, 01 Jan 1997 00:00:00",0,0
322,"Sat, 01 Jan 2011 00:00:00",16470,4
322,"Fri, 01 Jan 2010 00:00:00",17480,4
322,"Thu, 01 Jan 2009 00:00:00",10900,4
322,"Tue, 01 Jan 2008 00:00:00",16000,4
322,"Mon, 01 Jan 2007 00:00:00",16600,4
322,"Sun, 01 Jan 2006 00:00:00",13440,4
322,"Sat, 01 Jan 2005 00:00:00",14800,4
322,"Thu, 01 Jan 2004 00:00:00",14100,4
323,"Sun, 01 Jan 2012 00:00:00",4673,2
323,"Wed, 01 Jan 2003 00:00:00",2080,2
323,"Tue, 01 Jan 2002 00:00:00",700,2
323,"Mon, 01 Jan 2001 00:00:00",1600,1
323,"Sat, 01 Jan 2000 00:00:00",1660,1
323,"Fri, 01 Jan 1999 00:00:00",1400,1
323,"Thu, 01 Jan 1998 00:00:00",0,0
323,"Wed, 01 Jan 1997 00:00:00",0,0
323,"Sat, 01 Jan 2011 00:00:00",4540,2
323,"Fri, 01 Jan 2010 00:00:00",5060,2
323,"Thu, 01 Jan 2009 00:00:00",2490,2
323,"Tue, 01 Jan 2008 00:00:00",3560,2
323,"Mon, 01 Jan 2007 00:00:00",3720,2
323,"Sun, 01 Jan 2006 00:00:00",4100,2
323,"Sat, 01 Jan 2005 00:00:00",3800,2
323,"Thu, 01 Jan 2004 00:00:00",4000,2
324,"Sun, 01 Jan 2012 00:00:00",0,2
324,"Wed, 01 Jan 2003 00:00:00",1320,2
324,"Tue, 01 Jan 2002 00:00:00",1280,2
324,"Mon, 01 Jan 2001 00:00:00",0,2
324,"Fri, 01 Jan 1999 00:00:00",0,2
324,"Thu, 01 Jan 1998 00:00:00",0,0
324,"Wed, 01 Jan 1997 00:00:00",1400,1
324,"Sat, 01 Jan 2011 00:00:00",0,2
324,"Fri, 01 Jan 2010 00:00:00",0,2
324,"Thu, 01 Jan 2009 00:00:00",2375,2
324,"Tue, 01 Jan 2008 00:00:00",1957,2
324,"Mon, 01 Jan 2007 00:00:00",2399,2
324,"Sun, 01 Jan 2006 00:00:00",1813,1
324,"Sat, 01 Jan 2005 00:00:00",2715,2
324,"Thu, 01 Jan 2004 00:00:00",0,2
325,"Sun, 01 Jan 2012 00:00:00",3441,2
325,"Wed, 01 Jan 2003 00:00:00",3300,2
325,"Tue, 01 Jan 2002 00:00:00",1500,2
325,"Mon, 01 Jan 2001 00:00:00",2500,1
325,"Sat, 01 Jan 2000 00:00:00",1800,1
325,"Fri, 01 Jan 1999 00:00:00",1600,1
325,"Thu, 01 Jan 1998 00:00:00",1900,1
325,"Wed, 01 Jan 1997 00:00:00",1500,1
325,"Sat, 01 Jan 2011 00:00:00",2280,2
325,"Fri, 01 Jan 2010 00:00:00",4320,2
325,"Thu, 01 Jan 2009 00:00:00",2900,2
325,"Tue, 01 Jan 2008 00:00:00",2700,2
325,"Mon, 01 Jan 2007 00:00:00",2800,2
325,"Sun, 01 Jan 2006 00:00:00",4700,2
325,"Sat, 01 Jan 2005 00:00:00",2400,2
325,"Thu, 01 Jan 2004 00:00:00",2300,2
326,"Sun, 01 Jan 2012 00:00:00",4910,2
326,"Sat, 01 Jan 2000 00:00:00",2500,2
326,"Fri, 01 Jan 1999 00:00:00",800,2
326,"Thu, 01 Jan 1998 00:00:00",0,0
326,"Wed, 01 Jan 1997 00:00:00",0,0
327,"Sun, 01 Jan 2012 00:00:00",5661,1
327,"Wed, 01 Jan 2003 00:00:00",1820,1
327,"Tue, 01 Jan 2002 00:00:00",2160,1
327,"Mon, 01 Jan 2001 00:00:00",1200,1
327,"Sat, 01 Jan 2000 00:00:00",1400,1
327,"Fri, 01 Jan 1999 00:00:00",1600,1
327,"Thu, 01 Jan 1998 00:00:00",0,0
327,"Wed, 01 Jan 1997 00:00:00",0,0
327,"Sat, 01 Jan 2011 00:00:00",4300,1
327,"Fri, 01 Jan 2010 00:00:00",9100,1
327,"Thu, 01 Jan 2009 00:00:00",3200,1
327,"Tue, 01 Jan 2008 00:00:00",2900,1
327,"Mon, 01 Jan 2007 00:00:00",2900,1
327,"Sun, 01 Jan 2006 00:00:00",2900,1
327,"Sat, 01 Jan 2005 00:00:00",1900,1
327,"Thu, 01 Jan 2004 00:00:00",2000,1
328,"Sun, 01 Jan 2012 00:00:00",1573,2
328,"Wed, 01 Jan 2003 00:00:00",2100,2
328,"Tue, 01 Jan 2002 00:00:00",2000,2
328,"Mon, 01 Jan 2001 00:00:00",900,2
328,"Sat, 01 Jan 2000 00:00:00",800,2
328,"Fri, 01 Jan 1999 00:00:00",1800,2
328,"Thu, 01 Jan 1998 00:00:00",0,0
328,"Wed, 01 Jan 1997 00:00:00",0,0
328,"Sat, 01 Jan 2011 00:00:00",720,2
328,"Fri, 01 Jan 2010 00:00:00",4200,2
328,"Thu, 01 Jan 2009 00:00:00",1800,2
328,"Tue, 01 Jan 2008 00:00:00",800,2
328,"Mon, 01 Jan 2007 00:00:00",1200,2
328,"Sun, 01 Jan 2006 00:00:00",1360,2
328,"Sat, 01 Jan 2005 00:00:00",1900,2
328,"Thu, 01 Jan 2004 00:00:00",2200,2
329,"Sun, 01 Jan 2012 00:00:00",749970,134
329,"Wed, 01 Jan 2003 00:00:00",490060,92
329,"Tue, 01 Jan 2002 00:00:00",439680,91
329,"Mon, 01 Jan 2001 00:00:00",303070,91
329,"Sat, 01 Jan 2000 00:00:00",304280,89
329,"Fri, 01 Jan 1999 00:00:00",293040,89
329,"Thu, 01 Jan 1998 00:00:00",244780,74
329,"Wed, 01 Jan 1997 00:00:00",255520,44
329,"Sat, 01 Jan 2011 00:00:00",735970,199
329,"Fri, 01 Jan 2010 00:00:00",697940,134
329,"Thu, 01 Jan 2009 00:00:00",823820,134
329,"Tue, 01 Jan 2008 00:00:00",888470,134
329,"Mon, 01 Jan 2007 00:00:00",698800,134
329,"Sun, 01 Jan 2006 00:00:00",611540,131
329,"Sat, 01 Jan 2005 00:00:00",503540,91
329,"Thu, 01 Jan 2004 00:00:00",492240,91
330,"Sun, 01 Jan 2012 00:00:00",47159,6
330,"Wed, 01 Jan 2003 00:00:00",29800,6
330,"Tue, 01 Jan 2002 00:00:00",26610,6
330,"Mon, 01 Jan 2001 00:00:00",25620,6
330,"Sat, 01 Jan 2000 00:00:00",22000,6
330,"Fri, 01 Jan 1999 00:00:00",25420,6
330,"Thu, 01 Jan 1998 00:00:00",24180,6
330,"Wed, 01 Jan 1997 00:00:00",23840,6
330,"Sat, 01 Jan 2011 00:00:00",47290,6
330,"Fri, 01 Jan 2010 00:00:00",36630,5
330,"Thu, 01 Jan 2009 00:00:00",45340,5
330,"Tue, 01 Jan 2008 00:00:00",42960,6
330,"Mon, 01 Jan 2007 00:00:00",46360,6
330,"Sun, 01 Jan 2006 00:00:00",37800,6
330,"Sat, 01 Jan 2005 00:00:00",42200,6
330,"Thu, 01 Jan 2004 00:00:00",41700,6
331,"Sun, 01 Jan 2012 00:00:00",12416,3
331,"Wed, 01 Jan 2003 00:00:00",7620,3
331,"Tue, 01 Jan 2002 00:00:00",7320,3
331,"Mon, 01 Jan 2001 00:00:00",3900,3
331,"Sat, 01 Jan 2000 00:00:00",3900,3
331,"Fri, 01 Jan 1999 00:00:00",4480,3
331,"Thu, 01 Jan 1998 00:00:00",3680,1
331,"Wed, 01 Jan 1997 00:00:00",4300,1
331,"Sat, 01 Jan 2011 00:00:00",11640,3
331,"Fri, 01 Jan 2010 00:00:00",9600,3
331,"Thu, 01 Jan 2009 00:00:00",8160,3
331,"Tue, 01 Jan 2008 00:00:00",6920,3
331,"Mon, 01 Jan 2007 00:00:00",8200,3
331,"Sun, 01 Jan 2006 00:00:00",9200,3
331,"Sat, 01 Jan 2005 00:00:00",10200,3
331,"Thu, 01 Jan 2004 00:00:00",9100,3
332,"Sun, 01 Jan 2012 00:00:00",3574,1
332,"Wed, 01 Jan 2003 00:00:00",1600,1
332,"Tue, 01 Jan 2002 00:00:00",1400,1
332,"Mon, 01 Jan 2001 00:00:00",2280,1
332,"Sat, 01 Jan 2000 00:00:00",1600,1
332,"Fri, 01 Jan 1999 00:00:00",1600,1
332,"Thu, 01 Jan 1998 00:00:00",0,0
332,"Wed, 01 Jan 1997 00:00:00",0,0
332,"Sat, 01 Jan 2011 00:00:00",2490,1
332,"Fri, 01 Jan 2010 00:00:00",3520,1
332,"Thu, 01 Jan 2009 00:00:00",1800,1
332,"Tue, 01 Jan 2008 00:00:00",2200,1
332,"Mon, 01 Jan 2007 00:00:00",1400,1
332,"Sun, 01 Jan 2006 00:00:00",2400,1
332,"Sat, 01 Jan 2005 00:00:00",800,1
332,"Thu, 01 Jan 2004 00:00:00",2000,1
333,"Sun, 01 Jan 2012 00:00:00",16784,4
333,"Wed, 01 Jan 2003 00:00:00",8500,2
333,"Tue, 01 Jan 2002 00:00:00",9300,2
333,"Mon, 01 Jan 2001 00:00:00",5960,2
333,"Sat, 01 Jan 2000 00:00:00",4280,2
333,"Fri, 01 Jan 1999 00:00:00",2700,1
333,"Thu, 01 Jan 1998 00:00:00",0,0
333,"Wed, 01 Jan 1997 00:00:00",0,0
333,"Sat, 01 Jan 2011 00:00:00",17150,6
333,"Fri, 01 Jan 2010 00:00:00",16580,4
333,"Thu, 01 Jan 2009 00:00:00",15400,4
333,"Tue, 01 Jan 2008 00:00:00",16800,4
333,"Mon, 01 Jan 2007 00:00:00",18300,4
333,"Sun, 01 Jan 2006 00:00:00",13700,4
333,"Sat, 01 Jan 2005 00:00:00",11660,4
333,"Thu, 01 Jan 2004 00:00:00",12600,4
334,"Sun, 01 Jan 2012 00:00:00",18227,4
334,"Wed, 01 Jan 2003 00:00:00",1400,2
334,"Tue, 01 Jan 2002 00:00:00",800,2
334,"Mon, 01 Jan 2001 00:00:00",0,2
334,"Sat, 01 Jan 2000 00:00:00",1100,2
334,"Fri, 01 Jan 1999 00:00:00",800,2
334,"Thu, 01 Jan 1998 00:00:00",0,0
334,"Wed, 01 Jan 1997 00:00:00",0,0
334,"Sat, 01 Jan 2011 00:00:00",17660,4
334,"Fri, 01 Jan 2010 00:00:00",13100,4
334,"Thu, 01 Jan 2009 00:00:00",4200,4
334,"Tue, 01 Jan 2008 00:00:00",4760,4
334,"Mon, 01 Jan 2007 00:00:00",8200,4
334,"Sun, 01 Jan 2006 00:00:00",2900,4
334,"Sat, 01 Jan 2005 00:00:00",2280,4
334,"Thu, 01 Jan 2004 00:00:00",2300,3
335,"Sun, 01 Jan 2012 00:00:00",5570,3
335,"Wed, 01 Jan 2003 00:00:00",3400,3
335,"Tue, 01 Jan 2002 00:00:00",600,3
335,"Mon, 01 Jan 2001 00:00:00",1800,3
335,"Sat, 01 Jan 2000 00:00:00",2000,3
335,"Fri, 01 Jan 1999 00:00:00",800,3
335,"Thu, 01 Jan 1998 00:00:00",0,0
335,"Wed, 01 Jan 1997 00:00:00",0,0
335,"Sat, 01 Jan 2011 00:00:00",5460,3
335,"Fri, 01 Jan 2010 00:00:00",6360,3
335,"Thu, 01 Jan 2009 00:00:00",2680,4
335,"Tue, 01 Jan 2008 00:00:00",5500,4
335,"Mon, 01 Jan 2007 00:00:00",3000,3
335,"Sun, 01 Jan 2006 00:00:00",1800,3
335,"Sat, 01 Jan 2005 00:00:00",5240,4
335,"Thu, 01 Jan 2004 00:00:00",400,3
336,"Sun, 01 Jan 2012 00:00:00",56161,11
336,"Wed, 01 Jan 2003 00:00:00",23400,12
336,"Tue, 01 Jan 2002 00:00:00",22790,12
336,"Mon, 01 Jan 2001 00:00:00",14360,9
336,"Sat, 01 Jan 2000 00:00:00",16660,9
336,"Fri, 01 Jan 1999 00:00:00",14820,7
336,"Thu, 01 Jan 1998 00:00:00",12060,5
336,"Wed, 01 Jan 1997 00:00:00",9440,3
336,"Sat, 01 Jan 2011 00:00:00",56320,11
336,"Fri, 01 Jan 2010 00:00:00",47400,11
336,"Thu, 01 Jan 2009 00:00:00",45760,11
336,"Tue, 01 Jan 2008 00:00:00",61750,12
336,"Mon, 01 Jan 2007 00:00:00",42100,13
336,"Sun, 01 Jan 2006 00:00:00",33900,12
336,"Sat, 01 Jan 2005 00:00:00",31400,12
336,"Thu, 01 Jan 2004 00:00:00",29800,12
337,"Sun, 01 Jan 2012 00:00:00",3265,1
337,"Wed, 01 Jan 2003 00:00:00",2320,1
337,"Tue, 01 Jan 2002 00:00:00",500,1
337,"Mon, 01 Jan 2001 00:00:00",1200,1
337,"Sat, 01 Jan 2000 00:00:00",700,1
337,"Fri, 01 Jan 1999 00:00:00",500,1
337,"Thu, 01 Jan 1998 00:00:00",0,0
337,"Wed, 01 Jan 1997 00:00:00",0,0
337,"Sat, 01 Jan 2011 00:00:00",2580,1
337,"Fri, 01 Jan 2010 00:00:00",1700,1
337,"Thu, 01 Jan 2009 00:00:00",3080,1
337,"Tue, 01 Jan 2008 00:00:00",2200,1
337,"Mon, 01 Jan 2007 00:00:00",2200,1
337,"Sun, 01 Jan 2006 00:00:00",1600,1
337,"Sat, 01 Jan 2005 00:00:00",1100,1
337,"Thu, 01 Jan 2004 00:00:00",1800,1
338,"Sun, 01 Jan 2012 00:00:00",17961,8
338,"Wed, 01 Jan 2003 00:00:00",6760,5
338,"Tue, 01 Jan 2002 00:00:00",5300,5
338,"Mon, 01 Jan 2001 00:00:00",4200,2
338,"Sat, 01 Jan 2000 00:00:00",4500,2
338,"Sat, 01 Jan 2011 00:00:00",17070,8
338,"Fri, 01 Jan 2010 00:00:00",17900,8
338,"Thu, 01 Jan 2009 00:00:00",23680,6
338,"Tue, 01 Jan 2008 00:00:00",22700,6
338,"Mon, 01 Jan 2007 00:00:00",17400,7
338,"Sun, 01 Jan 2006 00:00:00",10600,7
338,"Sat, 01 Jan 2005 00:00:00",10440,7
338,"Thu, 01 Jan 2004 00:00:00",6100,5
339,"Sun, 01 Jan 2012 00:00:00",3625,1
