municipio_id,stat_date,poblacion
317,"Sun, 01 Jan 1950 00:00:00",387
317,"Fri, 01 Jan 1960 00:00:00",295
317,"Thu, 01 Jan 1970 00:00:00",127
317,"Thu, 01 Jan 1981 00:00:00",58
318,"Mon, 01 Jan 1900 00:00:00",360
318,"Tue, 01 Jan 1991 00:00:00",485
318,"Mon, 01 Jan 2001 00:00:00",470
318,"Thu, 01 Jan 2004 00:00:00",477
318,"Fri, 31 Dec 1909 23:00:00",440
318,"Wed, 31 Dec 1919 23:00:00",545
318,"Tue, 31 Dec 1929 23:00:00",651
318,"Sun, 31 Dec 1939 23:00:00",705
318,"Sun, 01 Jan 1950 00:00:00",723
318,"Fri, 01 Jan 1960 00:00:00",708
318,"Thu, 01 Jan 1970 00:00:00",627
318,"Thu, 01 Jan 1981 00:00:00",501
319,"Mon, 01 Jan 1900 00:00:00",492
319,"Tue, 01 Jan 1991 00:00:00",304
319,"Mon, 01 Jan 2001 00:00:00",275
319,"Thu, 01 Jan 2004 00:00:00",273
319,"Fri, 31 Dec 1909 23:00:00",562
319,"Wed, 31 Dec 1919 23:00:00",631
319,"Tue, 31 Dec 1929 23:00:00",591
319,"Sun, 31 Dec 1939 23:00:00",474
319,"Sun, 01 Jan 1950 00:00:00",554
319,"Fri, 01 Jan 1960 00:00:00",575
319,"Thu, 01 Jan 1970 00:00:00",437
319,"Thu, 01 Jan 1981 00:00:00",346
320,"Mon, 01 Jan 1900 00:00:00",1401
320,"Tue, 01 Jan 1991 00:00:00",1998
320,"Mon, 01 Jan 2001 00:00:00",1772
320,"Thu, 01 Jan 2004 00:00:00",1744
320,"Fri, 31 Dec 1909 23:00:00",1642
320,"Wed, 31 Dec 1919 23:00:00",1866
320,"Tue, 31 Dec 1929 23:00:00",1813
320,"Sun, 31 Dec 1939 23:00:00",1790
320,"Sun, 01 Jan 1950 00:00:00",2266
320,"Fri, 01 Jan 1960 00:00:00",2579
320,"Thu, 01 Jan 1970 00:00:00",2292
320,"Thu, 01 Jan 1981 00:00:00",2181
321,"Mon, 01 Jan 1900 00:00:00",730
321,"Tue, 01 Jan 1991 00:00:00",89
321,"Mon, 01 Jan 2001 00:00:00",75
321,"Thu, 01 Jan 2004 00:00:00",80
321,"Fri, 31 Dec 1909 23:00:00",689
321,"Wed, 31 Dec 1919 23:00:00",657
321,"Tue, 31 Dec 1929 23:00:00",508
321,"Sun, 31 Dec 1939 23:00:00",437
321,"Sun, 01 Jan 1950 00:00:00",308
321,"Fri, 01 Jan 1960 00:00:00",286
321,"Thu, 01 Jan 1970 00:00:00",151
321,"Thu, 01 Jan 1981 00:00:00",98
322,"Mon, 01 Jan 1900 00:00:00",1873
322,"Tue, 01 Jan 1991 00:00:00",710
322,"Mon, 01 Jan 2001 00:00:00",599
322,"Thu, 01 Jan 2004 00:00:00",634
322,"Fri, 31 Dec 1909 23:00:00",2047
322,"Wed, 31 Dec 1919 23:00:00",2124
322,"Tue, 31 Dec 1929 23:00:00",2224
322,"Sun, 31 Dec 1939 23:00:00",1890
322,"Sun, 01 Jan 1950 00:00:00",1826
322,"Fri, 01 Jan 1960 00:00:00",1484
322,"Thu, 01 Jan 1970 00:00:00",1150
322,"Thu, 01 Jan 1981 00:00:00",889
323,"Mon, 01 Jan 1900 00:00:00",420
323,"Tue, 01 Jan 1991 00:00:00",221
323,"Mon, 01 Jan 2001 00:00:00",170
323,"Thu, 01 Jan 2004 00:00:00",158
323,"Fri, 31 Dec 1909 23:00:00",398
323,"Wed, 31 Dec 1919 23:00:00",403
323,"Tue, 31 Dec 1929 23:00:00",406
323,"Sun, 31 Dec 1939 23:00:00",377
323,"Sun, 01 Jan 1950 00:00:00",366
323,"Fri, 01 Jan 1960 00:00:00",355
323,"Thu, 01 Jan 1970 00:00:00",270
323,"Thu, 01 Jan 1981 00:00:00",308
324,"Mon, 01 Jan 1900 00:00:00",160
324,"Tue, 01 Jan 1991 00:00:00",86
324,"Mon, 01 Jan 2001 00:00:00",77
324,"Thu, 01 Jan 2004 00:00:00",74
324,"Fri, 31 Dec 1909 23:00:00",159
324,"Wed, 31 Dec 1919 23:00:00",142
324,"Tue, 31 Dec 1929 23:00:00",154
324,"Sun, 31 Dec 1939 23:00:00",154
324,"Sun, 01 Jan 1950 00:00:00",136
324,"Fri, 01 Jan 1960 00:00:00",113
324,"Thu, 01 Jan 1970 00:00:00",105
324,"Thu, 01 Jan 1981 00:00:00",94
325,"Mon, 01 Jan 1900 00:00:00",924
325,"Tue, 01 Jan 1991 00:00:00",171
325,"Mon, 01 Jan 2001 00:00:00",123
325,"Thu, 01 Jan 2004 00:00:00",108
325,"Fri, 31 Dec 1909 23:00:00",975
325,"Wed, 31 Dec 1919 23:00:00",977
325,"Tue, 31 Dec 1929 23:00:00",979
325,"Sun, 31 Dec 1939 23:00:00",967
325,"Sun, 01 Jan 1950 00:00:00",816
325,"Fri, 01 Jan 1960 00:00:00",691
325,"Thu, 01 Jan 1970 00:00:00",408
325,"Thu, 01 Jan 1981 00:00:00",239
326,"Tue, 01 Jan 1991 00:00:00",268
326,"Mon, 01 Jan 2001 00:00:00",233
326,"Thu, 01 Jan 2004 00:00:00",230
326,"Thu, 01 Jan 1981 00:00:00",342
327,"Mon, 01 Jan 1900 00:00:00",808
327,"Tue, 01 Jan 1991 00:00:00",316
327,"Mon, 01 Jan 2001 00:00:00",257
327,"Thu, 01 Jan 2004 00:00:00",253
327,"Fri, 31 Dec 1909 23:00:00",869
327,"Wed, 31 Dec 1919 23:00:00",939
327,"Tue, 31 Dec 1929 23:00:00",783
327,"Sun, 31 Dec 1939 23:00:00",812
327,"Sun, 01 Jan 1950 00:00:00",695
327,"Fri, 01 Jan 1960 00:00:00",606
327,"Thu, 01 Jan 1970 00:00:00",451
327,"Thu, 01 Jan 1981 00:00:00",390
328,"Mon, 01 Jan 1900 00:00:00",995
328,"Tue, 01 Jan 1991 00:00:00",155
328,"Mon, 01 Jan 2001 00:00:00",136
328,"Thu, 01 Jan 2004 00:00:00",116
328,"Fri, 31 Dec 1909 23:00:00",1101
328,"Wed, 31 Dec 1919 23:00:00",952
328,"Tue, 31 Dec 1929 23:00:00",907
328,"Sun, 31 Dec 1939 23:00:00",739
328,"Sun, 01 Jan 1950 00:00:00",621
328,"Fri, 01 Jan 1960 00:00:00",507
328,"Thu, 01 Jan 1970 00:00:00",339
328,"Thu, 01 Jan 1981 00:00:00",230
329,"Mon, 01 Jan 1900 00:00:00",11976
329,"Tue, 01 Jan 1991 00:00:00",44165
329,"Mon, 01 Jan 2001 00:00:00",46243
329,"Thu, 01 Jan 2004 00:00:00",47923
329,"Fri, 31 Dec 1909 23:00:00",12352
329,"Wed, 31 Dec 1919 23:00:00",14487
329,"Tue, 31 Dec 1929 23:00:00",15917
329,"Sun, 31 Dec 1939 23:00:00",16294
329,"Sun, 01 Jan 1950 00:00:00",20003
329,"Fri, 01 Jan 1960 00:00:00",22635
329,"Thu, 01 Jan 1970 00:00:00",31552
329,"Thu, 01 Jan 1981 00:00:00",41455
330,"Mon, 01 Jan 1900 00:00:00",3330
330,"Tue, 01 Jan 1991 00:00:00",2102
330,"Mon, 01 Jan 2001 00:00:00",1928
330,"Thu, 01 Jan 2004 00:00:00",1907
330,"Fri, 31 Dec 1909 23:00:00",3776
330,"Wed, 31 Dec 1919 23:00:00",3850
330,"Tue, 31 Dec 1929 23:00:00",3807
330,"Sun, 31 Dec 1939 23:00:00",3688
330,"Sun, 01 Jan 1950 00:00:00",3586
330,"Fri, 01 Jan 1960 00:00:00",3128
330,"Thu, 01 Jan 1970 00:00:00",2501
330,"Thu, 01 Jan 1981 00:00:00",2240
331,"Mon, 01 Jan 1900 00:00:00",1251
331,"Tue, 01 Jan 1991 00:00:00",583
331,"Mon, 01 Jan 2001 00:00:00",523
331,"Thu, 01 Jan 2004 00:00:00",541
331,"Fri, 31 Dec 1909 23:00:00",1509
331,"Wed, 31 Dec 1919 23:00:00",1638
331,"Tue, 31 Dec 1929 23:00:00",1769
331,"Sun, 31 Dec 1939 23:00:00",1819
331,"Sun, 01 Jan 1950 00:00:00",1926
331,"Fri, 01 Jan 1960 00:00:00",1640
331,"Thu, 01 Jan 1970 00:00:00",971
331,"Thu, 01 Jan 1981 00:00:00",682
332,"Mon, 01 Jan 1900 00:00:00",417
332,"Tue, 01 Jan 1991 00:00:00",114
332,"Mon, 01 Jan 2001 00:00:00",111
332,"Thu, 01 Jan 2004 00:00:00",117
332,"Fri, 31 Dec 1909 23:00:00",402
332,"Wed, 31 Dec 1919 23:00:00",373
332,"Tue, 31 Dec 1929 23:00:00",323
332,"Sun, 31 Dec 1939 23:00:00",325
332,"Sun, 01 Jan 1950 00:00:00",300
332,"Fri, 01 Jan 1960 00:00:00",260
332,"Thu, 01 Jan 1970 00:00:00",168
332,"Thu, 01 Jan 1981 00:00:00",136
333,"Mon, 01 Jan 1900 00:00:00",1485
333,"Tue, 01 Jan 1991 00:00:00",519
333,"Mon, 01 Jan 2001 00:00:00",489
333,"Thu, 01 Jan 2004 00:00:00",501
333,"Fri, 31 Dec 1909 23:00:00",1486
333,"Wed, 31 Dec 1919 23:00:00",1430
333,"Tue, 31 Dec 1929 23:00:00",1345
333,"Sun, 31 Dec 1939 23:00:00",1229
333,"Sun, 01 Jan 1950 00:00:00",1119
333,"Fri, 01 Jan 1960 00:00:00",1000
333,"Thu, 01 Jan 1970 00:00:00",718
333,"Thu, 01 Jan 1981 00:00:00",606
334,"Mon, 01 Jan 1900 00:00:00",446
334,"Tue, 01 Jan 1991 00:00:00",150
334,"Mon, 01 Jan 2001 00:00:00",308
334,"Thu, 01 Jan 2004 00:00:00",362
334,"Fri, 31 Dec 1909 23:00:00",458
334,"Wed, 31 Dec 1919 23:00:00",411
334,"Tue, 31 Dec 1929 23:00:00",419
334,"Sun, 31 Dec 1939 23:00:00",375
334,"Sun, 01 Jan 1950 00:00:00",336
334,"Fri, 01 Jan 1960 00:00:00",274
334,"Thu, 01 Jan 1970 00:00:00",190
334,"Thu, 01 Jan 1981 00:00:00",159
335,"Mon, 01 Jan 1900 00:00:00",720
335,"Tue, 01 Jan 1991 00:00:00",323
335,"Mon, 01 Jan 2001 00:00:00",273
335,"Thu, 01 Jan 2004 00:00:00",261
335,"Fri, 31 Dec 1909 23:00:00",691
335,"Wed, 31 Dec 1919 23:00:00",779
335,"Tue, 31 Dec 1929 23:00:00",751
335,"Sun, 31 Dec 1939 23:00:00",739
335,"Sun, 01 Jan 1950 00:00:00",627
335,"Fri, 01 Jan 1960 00:00:00",476
335,"Thu, 01 Jan 1970 00:00:00",421
335,"Thu, 01 Jan 1981 00:00:00",332
336,"Mon, 01 Jan 1900 00:00:00",1823
336,"Tue, 01 Jan 1991 00:00:00",3149
336,"Mon, 01 Jan 2001 00:00:00",3284
336,"Thu, 01 Jan 2004 00:00:00",3396
336,"Fri, 31 Dec 1909 23:00:00",1904
336,"Wed, 31 Dec 1919 23:00:00",1893
336,"Tue, 31 Dec 1929 23:00:00",1963
336,"Sun, 31 Dec 1939 23:00:00",2012
336,"Sun, 01 Jan 1950 00:00:00",1973
336,"Fri, 01 Jan 1960 00:00:00",2144
336,"Thu, 01 Jan 1970 00:00:00",2498
336,"Thu, 01 Jan 1981 00:00:00",2949
337,"Mon, 01 Jan 1900 00:00:00",347
337,"Tue, 01 Jan 1991 00:00:00",63
337,"Mon, 01 Jan 2001 00:00:00",57
337,"Thu, 01 Jan 2004 00:00:00",53
337,"Fri, 31 Dec 1909 23:00:00",356
337,"Wed, 31 Dec 1919 23:00:00",373
337,"Tue, 31 Dec 1929 23:00:00",302
337,"Sun, 31 Dec 1939 23:00:00",271
337,"Sun, 01 Jan 1950 00:00:00",277
337,"Fri, 01 Jan 1960 00:00:00",215
337,"Thu, 01 Jan 1970 00:00:00",86
337,"Thu, 01 Jan 1981 00:00:00",58
338,"Tue, 01 Jan 1991 00:00:00",279
338,"Mon, 01 Jan 2001 00:00:00",273
338,"Thu, 01 Jan 2004 00:00:00",278
338,"Thu, 01 Jan 1970 00:00:00",396
338,"Thu, 01 Jan 1981 00:00:00",347
339,"Mon, 01 Jan 1900 00:00:00",934
339,"Tue, 01 Jan 1991 00:00:00",121
339,"Mon, 01 Jan 2001 00:00:00",84
339,"Thu, 01 Jan 2004 00:00:00",79
339,"Fri, 31 Dec 1909 23:00:00",959
339,"Wed, 31 Dec 1919 23:00:00",708
339,"Tue, 31 Dec 1929 23:00:00",783
339,"Sun, 31 Dec 1939 23:00:00",590
339,"Sun, 01 Jan 1950 00:00:00",549
339,"Fri, 01 Jan 1960 00:00:00",409
339,"Thu, 01 Jan 1970 00:00:00",267
339,"Thu, 01 Jan 1981 00:00:00",157
340,"Mon, 01 Jan 1900 00:00:00",4821
340,"Tue, 01 Jan 1991 00:00:00",10840
340,"Mon, 01 Jan 2001 00:00:00",11398
340,"Thu, 01 Jan 2004 00:00:00",12322
340,"Fri, 31 Dec 1909 23:00:00",5214
340,"Wed, 31 Dec 1919 23:00:00",5593
340,"Tue, 31 Dec 1929 23:00:00",6517
340,"Sun, 31 Dec 1939 23:00:00",6292
340,"Sun, 01 Jan 1950 00:00:00",7754
340,"Fri, 01 Jan 1960 00:00:00",8208
340,"Thu, 01 Jan 1970 00:00:00",10051
340,"Thu, 01 Jan 1981 00:00:00",11076
341,"Mon, 01 Jan 1900 00:00:00",491
341,"Tue, 01 Jan 1991 00:00:00",334
341,"Mon, 01 Jan 2001 00:00:00",316
341,"Thu, 01 Jan 2004 00:00:00",316
341,"Fri, 31 Dec 1909 23:00:00",491
341,"Wed, 31 Dec 1919 23:00:00",599
341,"Tue, 31 Dec 1929 23:00:00",705
341,"Sun, 31 Dec 1939 23:00:00",812
341,"Sun, 01 Jan 1950 00:00:00",856
341,"Fri, 01 Jan 1960 00:00:00",704
341,"Thu, 01 Jan 1970 00:00:00",511
341,"Thu, 01 Jan 1981 00:00:00",371
342,"Mon, 01 Jan 1900 00:00:00",1472
342,"Tue, 01 Jan 1991 00:00:00",616
342,"Mon, 01 Jan 2001 00:00:00",541
342,"Thu, 01 Jan 2004 00:00:00",556
342,"Fri, 31 Dec 1909 23:00:00",1514
342,"Wed, 31 Dec 1919 23:00:00",1511
342,"Tue, 31 Dec 1929 23:00:00",1331
342,"Sun, 31 Dec 1939 23:00:00",1258
342,"Sun, 01 Jan 1950 00:00:00",1181
342,"Fri, 01 Jan 1960 00:00:00",1015
342,"Thu, 01 Jan 1970 00:00:00",773
342,"Thu, 01 Jan 1981 00:00:00",674
343,"Mon, 01 Jan 1900 00:00:00",277
343,"Tue, 01 Jan 1991 00:00:00",116
343,"Mon, 01 Jan 2001 00:00:00",93
343,"Thu, 01 Jan 2004 00:00:00",96
343,"Fri, 31 Dec 1909 23:00:00",290
343,"Wed, 31 Dec 1919 23:00:00",338
343,"Tue, 31 Dec 1929 23:00:00",318
343,"Sun, 31 Dec 1939 23:00:00",294
343,"Sun, 01 Jan 1950 00:00:00",263
343,"Fri, 01 Jan 1960 00:00:00",274
343,"Thu, 01 Jan 1970 00:00:00",184
343,"Thu, 01 Jan 1981 00:00:00",139
344,"Mon, 01 Jan 1900 00:00:00",467
344,"Tue, 01 Jan 1991 00:00:00",112
344,"Mon, 01 Jan 2001 00:00:00",120
344,"Thu, 01 Jan 2004 00:00:00",128
344,"Fri, 31 Dec 1909 23:00:00",420
344,"Wed, 31 Dec 1919 23:00:00",525
344,"Tue, 31 Dec 1929 23:00:00",374
344,"Sun, 31 Dec 1939 23:00:00",318
344,"Sun, 01 Jan 1950 00:00:00",245
344,"Fri, 01 Jan 1960 00:00:00",220
344,"Thu, 01 Jan 1970 00:00:00",144
344,"Thu, 01 Jan 1981 00:00:00",125
345,"Mon, 01 Jan 1900 00:00:00",255
345,"Tue, 01 Jan 1991 00:00:00",76
345,"Mon, 01 Jan 2001 00:00:00",54
345,"Thu, 01 Jan 2004 00:00:00",63
345,"Fri, 31 Dec 1909 23:00:00",252
345,"Wed, 31 Dec 1919 23:00:00",257
345,"Tue, 31 Dec 1929 23:00:00",254
345,"Sun, 31 Dec 1939 23:00:00",260
345,"Sun, 01 Jan 1950 00:00:00",218
345,"Fri, 01 Jan 1960 00:00:00",186
345,"Thu, 01 Jan 1970 00:00:00",104
345,"Thu, 01 Jan 1981 00:00:00",66
346,"Mon, 01 Jan 1900 00:00:00",361
346,"Tue, 01 Jan 1991 00:00:00",303
346,"Mon, 01 Jan 2001 00:00:00",292
346,"Thu, 01 Jan 2004 00:00:00",307
346,"Fri, 31 Dec 1909 23:00:00",418
346,"Wed, 31 Dec 1919 23:00:00",483
346,"Tue, 31 Dec 1929 23:00:00",554
346,"Sun, 31 Dec 1939 23:00:00",550
346,"Sun, 01 Jan 1950 00:00:00",526
346,"Fri, 01 Jan 1960 00:00:00",505
346,"Thu, 01 Jan 1970 00:00:00",392
346,"Thu, 01 Jan 1981 00:00:00",338
347,"Mon, 01 Jan 1900 00:00:00",462
347,"Tue, 01 Jan 1991 00:00:00",51
347,"Mon, 01 Jan 2001 00:00:00",45
347,"Thu, 01 Jan 2004 00:00:00",39
347,"Fri, 31 Dec 1909 23:00:00",429
347,"Wed, 31 Dec 1919 23:00:00",384
347,"Tue, 31 Dec 1929 23:00:00",377
347,"Sun, 31 Dec 1939 23:00:00",369
347,"Sun, 01 Jan 1950 00:00:00",388
347,"Fri, 01 Jan 1960 00:00:00",291
347,"Thu, 01 Jan 1970 00:00:00",152
347,"Thu, 01 Jan 1981 00:00:00",98
348,"Mon, 01 Jan 1900 00:00:00",615
348,"Tue, 01 Jan 1991 00:00:00",45
348,"Mon, 01 Jan 2001 00:00:00",30
348,"Thu, 01 Jan 2004 00:00:00",30
348,"Fri, 31 Dec 1909 23:00:00",646
348,"Wed, 31 Dec 1919 23:00:00",526
348,"Tue, 31 Dec 1929 23:00:00",454
348,"Sun, 31 Dec 1939 23:00:00",384
348,"Sun, 01 Jan 1950 00:00:00",340
348,"Fri, 01 Jan 1960 00:00:00",268
348,"Thu, 01 Jan 1970 00:00:00",138
348,"Thu, 01 Jan 1981 00:00:00",77
349,"Mon, 01 Jan 1900 00:00:00",264
349,"Tue, 01 Jan 1991 00:00:00",345
349,"Mon, 01 Jan 2001 00:00:00",430
349,"Thu, 01 Jan 2004 00:00:00",609
349,"Fri, 31 Dec 1909 23:00:00",271
349,"Wed, 31 Dec 1919 23:00:00",304
349,"Tue, 31 Dec 1929 23:00:00",283
349,"Sun, 31 Dec 1939 23:00:00",318
349,"Sun, 01 Jan 1950 00:00:00",327
349,"Fri, 01 Jan 1960 00:00:00",485
349,"Thu, 01 Jan 1970 00:00:00",459
349,"Thu, 01 Jan 1981 00:00:00",357
350,"Mon, 01 Jan 1900 00:00:00",425
350,"Tue, 01 Jan 1991 00:00:00",172
350,"Mon, 01 Jan 2001 00:00:00",174
350,"Thu, 01 Jan 2004 00:00:00",166
350,"Fri, 31 Dec 1909 23:00:00",455
350,"Wed, 31 Dec 1919 23:00:00",505
350,"Tue, 31 Dec 1929 23:00:00",459
350,"Sun, 31 Dec 1939 23:00:00",447
350,"Sun, 01 Jan 1950 00:00:00",338
350,"Fri, 01 Jan 1960 00:00:00",309
350,"Thu, 01 Jan 1970 00:00:00",282
350,"Thu, 01 Jan 1981 00:00:00",183
351,"Mon, 01 Jan 1900 00:00:00",503
351,"Tue, 01 Jan 1991 00:00:00",159
351,"Mon, 01 Jan 2001 00:00:00",157
351,"Thu, 01 Jan 2004 00:00:00",132
351,"Fri, 31 Dec 1909 23:00:00",593
351,"Wed, 31 Dec 1919 23:00:00",599
351,"Tue, 31 Dec 1929 23:00:00",623
351,"Sun, 31 Dec 1939 23:00:00",571
351,"Sun, 01 Jan 1950 00:00:00",524
351,"Fri, 01 Jan 1960 00:00:00",374
351,"Thu, 01 Jan 1970 00:00:00",255
351,"Thu, 01 Jan 1981 00:00:00",180
352,"Mon, 01 Jan 1900 00:00:00",252
352,"Tue, 01 Jan 1991 00:00:00",89
352,"Mon, 01 Jan 2001 00:00:00",64
352,"Thu, 01 Jan 2004 00:00:00",56
352,"Fri, 31 Dec 1909 23:00:00",294
352,"Wed, 31 Dec 1919 23:00:00",283
352,"Tue, 31 Dec 1929 23:00:00",363
352,"Sun, 31 Dec 1939 23:00:00",405
352,"Sun, 01 Jan 1950 00:00:00",373
352,"Fri, 01 Jan 1960 00:00:00",257
352,"Thu, 01 Jan 1970 00:00:00",142
352,"Thu, 01 Jan 1981 00:00:00",107
353,"Mon, 01 Jan 1900 00:00:00",794
353,"Tue, 01 Jan 1991 00:00:00",285
353,"Mon, 01 Jan 2001 00:00:00",257
353,"Thu, 01 Jan 2004 00:00:00",248
353,"Fri, 31 Dec 1909 23:00:00",850
353,"Wed, 31 Dec 1919 23:00:00",863
353,"Tue, 31 Dec 1929 23:00:00",871
353,"Sun, 31 Dec 1939 23:00:00",700
353,"Sun, 01 Jan 1950 00:00:00",597
353,"Fri, 01 Jan 1960 00:00:00",501
353,"Thu, 01 Jan 1970 00:00:00",396
353,"Thu, 01 Jan 1981 00:00:00",330
354,"Mon, 01 Jan 1900 00:00:00",700
354,"Tue, 01 Jan 1991 00:00:00",1389
354,"Mon, 01 Jan 2001 00:00:00",1183
354,"Thu, 01 Jan 2004 00:00:00",1140
354,"Fri, 31 Dec 1909 23:00:00",769
354,"Wed, 31 Dec 1919 23:00:00",827
354,"Tue, 31 Dec 1929 23:00:00",903
354,"Sun, 31 Dec 1939 23:00:00",939
354,"Sun, 01 Jan 1950 00:00:00",892
354,"Fri, 01 Jan 1960 00:00:00",1027
354,"Thu, 01 Jan 1970 00:00:00",904
354,"Thu, 01 Jan 1981 00:00:00",1558
355,"Mon, 01 Jan 1900 00:00:00",1839
355,"Tue, 01 Jan 1991 00:00:00",1771
355,"Mon, 01 Jan 2001 00:00:00",1531
355,"Thu, 01 Jan 2004 00:00:00",1481
355,"Fri, 31 Dec 1909 23:00:00",2090
355,"Wed, 31 Dec 1919 23:00:00",2088
355,"Tue, 31 Dec 1929 23:00:00",2103
355,"Sun, 31 Dec 1939 23:00:00",2255
355,"Sun, 01 Jan 1950 00:00:00",1980
355,"Fri, 01 Jan 1960 00:00:00",2159
355,"Thu, 01 Jan 1970 00:00:00",2017
355,"Thu, 01 Jan 1981 00:00:00",1963
356,"Mon, 01 Jan 1900 00:00:00",599
356,"Tue, 01 Jan 1991 00:00:00",200
356,"Mon, 01 Jan 2001 00:00:00",177
356,"Thu, 01 Jan 2004 00:00:00",175
356,"Fri, 31 Dec 1909 23:00:00",657
356,"Wed, 31 Dec 1919 23:00:00",741
356,"Tue, 31 Dec 1929 23:00:00",818
356,"Sun, 31 Dec 1939 23:00:00",803
356,"Sun, 01 Jan 1950 00:00:00",782
356,"Fri, 01 Jan 1960 00:00:00",617
356,"Thu, 01 Jan 1970 00:00:00",332
356,"Thu, 01 Jan 1981 00:00:00",242
357,"Mon, 01 Jan 1900 00:00:00",243
357,"Tue, 01 Jan 1991 00:00:00",41
357,"Mon, 01 Jan 2001 00:00:00",28
357,"Thu, 01 Jan 2004 00:00:00",31
357,"Fri, 31 Dec 1909 23:00:00",224
357,"Wed, 31 Dec 1919 23:00:00",238
357,"Tue, 31 Dec 1929 23:00:00",249
357,"Sun, 31 Dec 1939 23:00:00",247
357,"Sun, 01 Jan 1950 00:00:00",223
357,"Fri, 01 Jan 1960 00:00:00",187
357,"Thu, 01 Jan 1970 00:00:00",109
357,"Thu, 01 Jan 1981 00:00:00",63
358,"Mon, 01 Jan 1900 00:00:00",369
358,"Tue, 01 Jan 1991 00:00:00",110
358,"Mon, 01 Jan 2001 00:00:00",110
358,"Thu, 01 Jan 2004 00:00:00",103
358,"Fri, 31 Dec 1909 23:00:00",364
358,"Wed, 31 Dec 1919 23:00:00",363
358,"Tue, 31 Dec 1929 23:00:00",342
358,"Sun, 31 Dec 1939 23:00:00",309
358,"Sun, 01 Jan 1950 00:00:00",270
358,"Fri, 01 Jan 1960 00:00:00",214
358,"Thu, 01 Jan 1970 00:00:00",126
358,"Thu, 01 Jan 1981 00:00:00",121
359,"Tue, 01 Jan 1991 00:00:00",188
359,"Mon, 01 Jan 2001 00:00:00",166
359,"Thu, 01 Jan 2004 00:00:00",157
359,"Thu, 01 Jan 1970 00:00:00",301
359,"Thu, 01 Jan 1981 00:00:00",219
360,"Mon, 01 Jan 1900 00:00:00",581
360,"Tue, 01 Jan 1991 00:00:00",173
360,"Mon, 01 Jan 2001 00:00:00",159
360,"Thu, 01 Jan 2004 00:00:00",146
360,"Fri, 31 Dec 1909 23:00:00",551
360,"Wed, 31 Dec 1919 23:00:00",553
360,"Tue, 31 Dec 1929 23:00:00",551
360,"Sun, 31 Dec 1939 23:00:00",542
360,"Sun, 01 Jan 1950 00:00:00",452
360,"Fri, 01 Jan 1960 00:00:00",351
360,"Thu, 01 Jan 1970 00:00:00",242
360,"Thu, 01 Jan 1981 00:00:00",200
361,"Mon, 01 Jan 1900 00:00:00",490
361,"Tue, 01 Jan 1991 00:00:00",318
361,"Mon, 01 Jan 2001 00:00:00",277
361,"Thu, 01 Jan 2004 00:00:00",277
361,"Fri, 31 Dec 1909 23:00:00",549
361,"Wed, 31 Dec 1919 23:00:00",540
361,"Tue, 31 Dec 1929 23:00:00",516
361,"Sun, 31 Dec 1939 23:00:00",393
361,"Sun, 01 Jan 1950 00:00:00",371
361,"Fri, 01 Jan 1960 00:00:00",324
361,"Thu, 01 Jan 1970 00:00:00",505
361,"Thu, 01 Jan 1981 00:00:00",353
362,"Mon, 01 Jan 1900 00:00:00",501
362,"Tue, 01 Jan 1991 00:00:00",291
362,"Mon, 01 Jan 2001 00:00:00",272
362,"Thu, 01 Jan 2004 00:00:00",271
362,"Fri, 31 Dec 1909 23:00:00",502
362,"Wed, 31 Dec 1919 23:00:00",566
362,"Tue, 31 Dec 1929 23:00:00",610
362,"Sun, 31 Dec 1939 23:00:00",594
362,"Sun, 01 Jan 1950 00:00:00",535
362,"Fri, 01 Jan 1960 00:00:00",515
362,"Thu, 01 Jan 1970 00:00:00",392
362,"Thu, 01 Jan 1981 00:00:00",315
363,"Mon, 01 Jan 1900 00:00:00",343
363,"Tue, 01 Jan 1991 00:00:00",192
363,"Mon, 01 Jan 2001 00:00:00",137
363,"Thu, 01 Jan 2004 00:00:00",120
363,"Fri, 31 Dec 1909 23:00:00",405
363,"Wed, 31 Dec 1919 23:00:00",446
363,"Tue, 31 Dec 1929 23:00:00",479
363,"Sun, 31 Dec 1939 23:00:00",468
363,"Sun, 01 Jan 1950 00:00:00",428
363,"Fri, 01 Jan 1960 00:00:00",385
363,"Thu, 01 Jan 1970 00:00:00",332
363,"Thu, 01 Jan 1981 00:00:00",230
364,"Mon, 01 Jan 1900 00:00:00",157
364,"Tue, 01 Jan 1991 00:00:00",63
364,"Mon, 01 Jan 2001 00:00:00",59
364,"Thu, 01 Jan 2004 00:00:00",58
364,"Fri, 31 Dec 1909 23:00:00",149
364,"Wed, 31 Dec 1919 23:00:00",165
364,"Tue, 31 Dec 1929 23:00:00",181
364,"Sun, 31 Dec 1939 23:00:00",152
364,"Sun, 01 Jan 1950 00:00:00",155
364,"Fri, 01 Jan 1960 00:00:00",141
364,"Thu, 01 Jan 1970 00:00:00",108
364,"Thu, 01 Jan 1981 00:00:00",85
365,"Mon, 01 Jan 1900 00:00:00",1576
365,"Tue, 01 Jan 1991 00:00:00",1476
365,"Mon, 01 Jan 2001 00:00:00",1292
365,"Thu, 01 Jan 2004 00:00:00",1280
365,"Fri, 31 Dec 1909 23:00:00",1798
365,"Wed, 31 Dec 1919 23:00:00",2107
365,"Tue, 31 Dec 1929 23:00:00",2152
365,"Sun, 31 Dec 1939 23:00:00",1952
